Realisation number,Variable,index,Coefficient of variation,Smax,Lag-3 AC,Standard deviation,Variance,Kurtosis,Lag-1 AC,Smax/Var,Lag-2 AC
61,x,0,0.9288899724702608,0.7298387096774195,0.8821910015339449,0.6521500624752384,0.6521500624752384,0.48292851410518195,0.8982313920295819,0.4516129032258065,0.897845366165849
62,x,0,0.8501508548441168,0.4637096774193549,0.8043559971149646,0.061307002305996616,0.061307002305996616,0.2478692388179482,0.8296711669155518,0.38306451612903236,0.8921565639634699
63,x,0,0.9092636048720528,0.5645161290322581,0.6748544784079481,0.5715824012840439,0.5715824012840439,0.3874582228588263,0.8805351537500382,0.5120967741935485,0.6605715214498319
64,x,0,0.8739016040390496,0.33870967741935487,0.7633255112303051,0.19052408090289422,0.19052408090289422,-0.07850547039283212,0.6825038856550758,0.22580645161290325,0.8460366318227532
65,x,0,0.8910289620983554,0.5685483870967744,0.7461168845681082,0.36739503652007843,0.36739503652007843,0.5126525056126129,0.870305468361117,0.467741935483871,0.8680604232062495
66,x,0,0.6777395138105833,0.32258064516129037,0.5391968630319285,0.29951543595526164,0.29951543595526164,0.011204908623614625,0.529190666300958,0.33467741935483875,0.6234114527778625
67,x,0,0.9592742713761823,0.6370967741935485,0.5024126616483304,0.8264508985259907,0.8264508985259907,0.1807007385284288,0.9285547394833349,0.4919354838709678,0.7188614268734953
68,x,0,0.9105131096415039,0.35080645161290325,0.12660632472902,0.05635977610499904,0.05635977610499904,0.5264986438301893,0.8213411351192109,0.37096774193548393,0.5280630644358435
69,x,0,0.837645648574244,0.5645161290322581,0.7832566360893548,0.3334958705391156,0.3334958705391156,0.24685338128180906,0.846239803329981,0.5201612903225807,0.8174300836050753
70,x,0,0.8323835065370433,0.5564516129032259,0.5174676703339124,0.3188167291419052,0.3188167291419052,-0.1046333262223306,0.6969798555450585,0.528225806451613,0.8459858389459463
71,x,0,0.9140889281687137,0.7580645161290324,0.30944036408334097,0.4511524903747499,0.4511524903747499,0.2796858968498258,0.8252318694826237,0.6451612903225807,0.6287447048425928
72,x,0,0.8702953097857556,0.6129032258064516,0.6381921799286868,0.6225987667489512,0.6225987667489512,-0.19854935543839333,0.7592112882089416,0.29838709677419356,0.8570180517884173
73,x,0,0.8839687522221884,0.7056451612903227,0.47032172208169526,0.4906287142291166,0.4906287142291166,-0.6353376202521358,0.9319781793801238,0.5645161290322581,0.5513058848627069
74,x,0,0.8585519966679873,0.403225806451613,0.6494681985798312,-0.01270837777710054,-0.01270837777710054,-0.00984365952518819,0.6924999238106849,0.4395161290322581,0.7585916151118968
75,x,0,0.8671258342730016,0.7217741935483872,0.5735734820548767,-0.4081715580207032,-0.4081715580207032,-0.014618189945042109,0.43133310984467543,0.6572580645161291,0.5889129308505776
76,x,0,0.8765225164822885,0.1733870967741936,0.43627017747031155,-0.23233677709038086,-0.23233677709038086,-0.49630735785613433,0.7171039933359746,0.2016129032258065,0.6863336685663203
77,x,0,0.8773148853604772,0.7500000000000001,0.815581222889302,0.6027489104927926,0.6027489104927926,-0.2503276140554049,0.8595475370534037,0.7379032258064517,0.8898505673564341
78,x,0,0.9166488891597844,0.3790322580645162,0.2349475309582584,0.5960239336035515,0.5960239336035515,-0.7367303609341826,0.8267353386361098,0.33467741935483875,0.5771696177328092
79,x,0,0.44239579841323057,0.1895161290322581,0.5650301201759466,-0.4398764717236055,-0.4398764717236055,0.1537703552453804,0.30846514084864746,0.39919354838709686,0.46741636952833737
80,x,0,0.9328721340119263,0.6250000000000001,0.6581740976645436,0.33556821991283947,0.33556821991283947,0.046709129511677286,0.857089161815947,0.6169354838709679,0.837412001340932
81,x,0,0.8736374810796534,0.8225806451612904,0.7372078139761681,0.33197208423490693,0.33197208423490693,-0.0998080029256697,0.8933451172807527,0.7016129032258065,0.8896473958492062
82,x,0,0.864931581994941,0.30241935483870974,0.4439500604435234,0.34113511921088185,0.34113511921088185,-0.35933928625849515,0.6643809872103537,0.16935483870967744,0.718800475421327
83,x,0,0.9121791160007722,0.4717741935483871,0.819085931388982,0.5402635134448746,0.5402635134448746,-0.025640244212151688,0.8814291083818406,0.3467741935483872,0.8595272199026809
84,x,0,0.8393827649610419,0.5080645161290324,0.7507999878097097,0.19298245614035087,0.19298245614035087,-0.6929367425512246,0.7800465262751552,0.5685483870967744,0.8247848921667226
85,x,0,0.6205467345259502,0.0685483870967742,0.5459523156472537,0.10713233576123285,0.10713233576123285,-0.3160434380682453,0.5672548481800913,0.21370967741935484,0.23250947287152451
86,x,0,0.9269395260008737,0.6693548387096775,0.6587226607340587,0.6934040370178487,0.6934040370178487,-0.4129968813173641,0.9097308993386768,0.5564516129032259,0.7600747671146598
87,x,0,0.9459055862005914,0.7943548387096775,0.7977732402807831,0.7785532156970307,0.7785532156970307,-0.531527138634078,0.9283414094007457,0.5967741935483871,0.8154390028342426
88,x,0,0.8776094840459574,0.4516129032258065,0.5123375897764099,0.13162466095754732,0.13162466095754732,-0.29847926126839974,0.8834303477280347,0.4193548387096775,0.8765428336330114
89,x,0,0.7605319030059225,0.3951612903225807,0.6876847590893854,-0.2148335517427036,-0.2148335517427036,0.02394376212679934,0.8919940267576876,0.5403225806451614,0.7814484096750273
90,x,0,0.9132965592905252,0.4395161290322581,0.3226871463545953,0.08335111084021578,0.08335111084021578,-0.3449344263960422,0.8727536850232124,0.3790322580645162,0.7982608518981299
91,x,0,0.8113247798128791,0.15725806451612906,0.12055181381363078,-0.09879214538953057,-0.09879214538953057,0.08756691961519317,0.7951726449882669,0.18548387096774197,0.5243755015796585
92,x,0,0.8853401598959763,0.2741935483870968,0.050884303985209114,-0.21612369081360033,-0.21612369081360033,0.27647578703562614,0.7656518249880637,0.1895161290322581,0.6345147756478632
93,x,0,0.6929469011265861,0.6008064516129034,0.6671238025579294,0.04834466014486129,0.04834466014486129,0.25186155893497497,0.7556862625585389,0.6169354838709679,0.7116082040654619
94,x,0,0.8815103769847317,0.4637096774193549,0.24340962423429738,0.4312213655157001,0.4312213655157001,0.26092300815733604,0.5793029185587013,0.18548387096774197,0.485214193561495
95,x,0,0.9085626631721169,0.7782258064516131,0.6371356880911022,0.3054480439663142,0.3054480439663142,-0.26534198843954127,0.7758916689523462,0.5725806451612904,0.7409156939830759
96,x,0,0.9053423947825557,0.5443548387096775,0.24309470839809427,0.3179126159347413,0.3179126159347413,-0.2934101321630655,0.8246731478377473,0.48387096774193555,0.03418360609108179
97,x,0,0.947195725271488,0.5685483870967744,0.8698991253466615,0.731651073253487,0.731651073253487,-0.6029723991507432,0.846575036316907,0.39919354838709686,0.8573126504738976
98,x,0,0.9104216824632515,0.806451612903226,0.7034711852009875,0.5082741596318533,0.5082741596318533,0.3116244577860401,0.92676683021973,0.7620967741935485,0.7666372067981188
99,x,0,0.8465140848647386,0.5524193548387097,0.7394528591310355,0.3678928067127866,0.3678928067127866,-0.06338951025508183,0.6286431190889791,0.37096774193548393,0.79431932465791
100,x,0,0.9113359542457766,0.37500000000000006,0.8103495565781855,0.3752780910005181,0.3752780910005181,0.05222523593291278,0.8395453021668241,0.3145161290322581,0.6715326242647731
