,Variance,Lag-1 AC,Lag-2 AC,Smax,job_num
77,0.7272727272727272,0.9696969696969696,0.9696969696969696,0.8787878787878787,52680
78,0.9393939393939392,0.9696969696969696,0.39393939393939387,0.9696969696969696,52681
79,-0.303030303030303,0.9696969696969696,0.5454545454545454,0.3333333333333333,52682
80,0.8181818181818181,0.9999999999999998,0.7878787878787877,0.9696969696969696,52683
81,0.303030303030303,0.909090909090909,0.7575757575757575,0.5757575757575757,52684
82,0.1515151515151515,0.8787878787878787,0.7575757575757575,0.6363636363636362,52685
83,-0.6969696969696969,0.1212121212121212,0.0303030303030303,-0.1515151515151515,52686
84,-0.0909090909090909,0.909090909090909,0.9696969696969696,0.8181818181818181,52687
85,-0.303030303030303,0.8181818181818181,0.909090909090909,0.3636363636363636,52688
86,0.2121212121212121,0.9393939393939392,0.8181818181818181,0.5454545454545454,52689
87,-0.5151515151515151,0.7575757575757575,0.7272727272727272,0.0303030303030303,52690
88,0.0909090909090909,0.4545454545454545,0.7878787878787877,0.4545454545454545,52691
89,0.1515151515151515,0.7575757575757575,0.7575757575757575,0.7878787878787877,52692
90,-0.6363636363636362,0.7272727272727272,0.5757575757575757,-0.39393939393939387,52693
91,0.8181818181818181,0.9393939393939392,0.8181818181818181,0.8787878787878787,52694
92,0.1515151515151515,0.606060606060606,0.5151515151515151,0.0303030303030303,52695
93,0.0909090909090909,0.9696969696969696,0.9393939393939392,0.6969696969696969,52696
94,-0.3333333333333333,0.5454545454545454,0.7575757575757575,0.3333333333333333,52697
95,0.1515151515151515,0.7878787878787877,0.7575757575757575,0.39393939393939387,52698
96,0.0909090909090909,0.9696969696969696,0.9393939393939392,0.303030303030303,52699
97,0.6969696969696969,0.909090909090909,0.7878787878787877,0.7575757575757575,52700
98,-0.5454545454545454,0.4545454545454545,0.303030303030303,0.2121212121212121,52701
99,-0.3333333333333333,0.9999999999999998,0.8787878787878787,0.6969696969696969,52702
