Time,,Variance,Lag-1 AC,Lag-2 AC,Lag-3 AC,AIC fold,AIC hopf,AIC null,Smax
619,Lower,0.044355937987956985,0.3865681755922167,0.1253897387706022,0.013057345000797436,0.9997423710689485,4.880480029381763e-06,5.470868073111024e-09,0.00352700553775797
619,Mean,0.04502970374367012,0.3947973528871753,0.13763133999922292,0.023725286013007833,0.9998961559354739,0.00010300737858916253,8.366859369446176e-07,0.0036221689085535434
619,Upper,0.0457267845806939,0.4031765979921276,0.15017367242537816,0.03466456314366117,0.9999963176294565,0.00024687855449015097,2.477541284501555e-06,0.003729769753679189
639,Lower,0.042843705664212396,0.3942561498091927,0.15287446826601855,0.02455362184914595,0.9992884872662916,4.3892297320947315e-07,1.2803126063067888e-09,0.0035055956282085384
639,Mean,0.043487330465568824,0.4024360411865831,0.16142487446384177,0.03348296998803286,0.9997612826746564,0.0002386485352905473,6.879005309828194e-08,0.003601086589632002
639,Upper,0.04408460661025056,0.4103700910338464,0.17008687094068636,0.04227783085418457,0.9999995298688383,0.0007105652125263028,1.5377422124234173e-07,0.003699443663328512
659,Lower,0.04133988817109576,0.3963462742993313,0.13401902220670386,0.04661981690286893,0.9989509470326885,1.3201569830119201e-08,5.778978876564414e-11,0.003376890547386217
659,Mean,0.04200450073415956,0.40378007393625837,0.14372527018302225,0.05427702293004089,0.9996501877220133,0.0003498093103105045,2.967676193457132e-09,0.0034971407161426137
659,Upper,0.04264098224847062,0.4116174154683833,0.1534941991933678,0.06227786115927122,0.9999999867438154,0.0010490335899144138,8.048267597055308e-09,0.003613003594870846
679,Lower,0.04126649430550213,0.40995362383901157,0.14139767728391986,0.04929358586527036,0.9962071883645601,1.303102756626468e-07,9.546758639443873e-11,0.003417285354273362
679,Mean,0.04187215889259883,0.4178143452758379,0.15115667203085142,0.05962662616676655,0.9987161215449772,0.0012838780639757524,3.910471336400913e-10,0.0035289108280308736
679,Upper,0.04249422703862198,0.4258316539060581,0.16095400671363305,0.0699089421409006,0.9999998634357351,0.0037561475846863484,7.934701825412073e-10,0.0036537569139747463
699,Lower,0.03906848485704467,0.39978749310535455,0.12222363923715181,0.04080310782085655,0.9862482844517508,4.268218945867117e-07,5.482903605507249e-10,0.0032181464560928825
699,Mean,0.03975562676632379,0.40779501273448754,0.13197292488208365,0.050377855586188715,0.9945606562027562,0.005439337867365169,5.929878559617837e-09,0.00331608934207619
699,Upper,0.04043269359257585,0.4155637560750918,0.14184412454093862,0.059701678891446376,0.9999995803420191,0.013723440245590052,1.3775740920144275e-08,0.0034297624339682605
719,Lower,0.038516732624885815,0.38176947365383374,0.11835072906847677,0.053719425661201144,0.9997949506282158,1.9395449742150495e-07,1.9013887997450015e-09,0.0030833651239750657
